hr,alt_name,ra_ysb,dec_ysb,vmag,bv_color,parallax_ysb,ra_simbad,dec_simbad,parallax_simbad,iau_name,star_size,distance,x_coordinate,y_coordinate,z_coordinate,rgb_color,origin,note,source,constellation_common_name,constellation_alt_name,asterism
HR5151,,205.7337,-56.7681,6.0,-0.08,,3.5907320716717868,-0.9639808032909106,1.0764,,5,929.022668153103,-477.236343837174,-230.02510891115836,-763.1625248488339,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5152,,205.7275,-50.7906,6.41,1.67,,3.590624679659455,-0.8588724283926351,3.1156,,5,320.9654641160611,-188.89757634549875,-91.02252239680239,-243.00501069434475,"(1.0, 0.0681466030497421, 0)",,,,,,
HR5153,,205.0887,57.2075,6.29,0.1,,3.579480113568087,0.9984610493311783,11.0048,,5,90.86943879034604,-44.57116081322934,-20.868321620011056,76.38834781952987,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5154,83    UMa,205.1846,54.6817,4.66,1.64,0.014,3.5811446155148356,0.9543745863323746,6.23,,15,160.51364365971108,-83.97505015963473,-39.4878652887241,130.97148256984462,"(1.0, 0.1179993813517899, 0)",,,,Ursa Major,UMa,
HR5155,,205.7292,-41.4011,5.98,1.02,,3.590651426692885,-0.7085844822722077,9.0624,,10,110.34604519774011,-75.47729572592432,-36.372111647680285,-71.80875305261713,"(1.0, 0.7470164233690257, 0)",,,,,,
HR5156,,205.5529,8.3883,6.16,0.42,0.035,3.5875795800658095,0.14640513923075574,28.1084,,5,35.57655362809694,-31.753273875982394,-15.181720427036003,5.190002994703313,"(0, 0.9056227262087054, 1.0)",,,,,,
HR5157,,205.9167,-42.0675,5.98,-0.08,,3.5939299540689285,-0.7318598275482202,2.4995,,10,400.0800160032006,-267.6991542086703,-130.08600019680622,-267.35522174418134,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5158,,206.0663,-51.0131,6.47,-0.13,,3.596541994047552,-0.88990061209793,7.4422,,5,134.36886942033271,-75.98017776841004,-37.16752558958071,-104.40584608692703,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5159,84    Vir,205.7654,3.5381,5.36,1.11,0.006,3.591284861101036,0.06174800443884883,13.1749,,10,75.90190437878087,-68.22553564230027,-32.93079511383191,4.683813384159644,"(1.0, 0.6207861824697847, 0)",,,,Virgo,Vir,
HR516,Tau1Hyi,25.3388,-79.1483,6.33,0.94,,0.4422565081039566,-1.376223624553634,8.6602,,5,115.47077434701278,20.17794382703365,9.555065360294392,-113.2918842511339,"(1.0, 0.8697328184492443, 0)",,,,Hydrus,Hyi,
HR5160,,205.62,41.6742,6.3,0.86,,3.5887464756995033,0.7273534864538238,4.6803,,5,213.66151742409673,-143.90080432562584,-69.00756803632753,142.06251474656207,"(1.0, 1.0, 0.007671083847796967)",,,,,,
HR5161,,205.6808,34.9889,5.98,0.85,,3.5898099087580597,0.6106736130456341,5.9897,,10,166.95326977978866,-123.26763452951677,-59.274255410551596,95.73425308208692,"(1.0, 1.0, 0.04296397686739617)",,,,,,
HR5162,,205.3746,64.8225,5.85,0.07,,3.584462150743702,1.1313644998836103,14.2016,,10,70.41460117169898,-27.066156786662344,-12.83722793868965,63.72475809149352,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5163,,205.9763,-5.4989,6.51,0.05,,3.5949591819924467,-0.07855837315316172,7.8334,,5,127.65848801286796,-114.40819075978582,-55.74126379564229,-10.018331161856809,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5164,,205.9383,22.7003,6.13,1.42,,3.594299317265039,0.3961971549568816,4.6527,,5,214.92896597674468,-178.3061503358573,-86.7276990424318,82.94385683728909,"(1.0, 0.5224286748623979, 0)",,,,,,
HR5165,83    Vir,206.1242,-16.1792,5.6,0.81,,3.597547327350625,-0.27612726972774,3.777,,10,264.76039184537996,-228.70783444471402,-112.16300806400052,-72.18206962787481,"(1.0, 1.0, 0.1883829792832692)",,,,Virgo,Vir,
HR5166,,206.1904,-25.5008,6.21,1.38,,3.5986990272884,-0.4275893654618337,5.2085,,5,191.9938561966017,-156.7715608078291,-77.1080914279093,-79.61570683893792,"(1.0, 0.604259773095564, 0)",,,,,,
HR5167,,206.4037,-26.1161,5.81,0.02,,3.6024243877490476,-0.451760844692931,11.579,,10,86.36324380343726,-69.59390699596737,-34.552337590546934,-37.701909186637536,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5168,1    Cen,206.4217,-33.0439,4.23,0.38,0.051,3.602740926093465,-0.5751956480547062,51.9074,,15,19.26507588513391,-14.476486294099487,-7.193072488150915,-10.480181373283777,"(0, 0.639294023079123, 1.0)",,,,Centaurus,Cen,
HR5169,,205.9779,52.0644,6.02,0.0,,3.594998514367696,0.908695436358836,10.7883,,5,92.69301002011439,-51.22758703119268,-24.961287043842884,73.10719925332585,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR517,,26.5042,-27.3492,6.39,0.36,,0.4625891950681683,-0.46515064616155105,22.2759,,5,44.89156442612868,35.90519264335519,17.905118234498413,-20.1364455373198,"(0, 0.49916529225660833, 1.0)",,,,,,
HR5170,85    Vir,206.3963,-15.7675,6.19,0.05,,3.6022917293381735,-0.24840453087823494,10.4739,,5,95.4754198531588,-82.89633711517703,-41.143089183712156,-23.473374308884065,"(0, 2.220446049250313e-16, 1.0)",,,,Virgo,Vir,
HR5171,,206.7946,-62.59,6.51,1.98,,3.6092582599457,-1.0718117885618121,0.2459,,5,4066.6937779585196,-1737.0907464081442,-877.2875157329648,-3570.837526011064,"(1.0, 0.0, 0)",,,,,,
HR5172,,206.6638,-51.4328,4.65,0.96,0.018,3.606968635772138,-0.882564878178866,12.1389,,15,82.3797872953892,-46.76070155074804,-23.481463184183198,-63.627722197523994,"(1.0, 0.838047151109119, 0)",,,,,,
HR5173,86    Vir,206.4846,-12.4267,5.51,0.9,,3.603837325783367,-0.20199515713138058,9.6281,,10,103.8626520289569,-91.07256003571443,-45.376680558871605,-20.837374030513,"(1.0, 0.9352598957969087, 0)",,,,Virgo,Vir,
HR5174,,206.735,-36.2519,5.15,-0.02,0.019,3.6082029205726456,-0.6239214643067672,8.5328,,10,117.19482467654228,-84.94667305380065,-42.78838906885352,-68.46782769263677,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5175,,206.865,-50.2494,5.91,0.29,,3.610478093194745,-0.8683137407445594,15.5544,,10,64.29049015069691,-37.055814918469785,-18.771161848233298,-49.06910624224166,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5176,,206.91,-50.3211,5.45,1.36,0.013,3.6112708614409583,-0.8670675572338926,5.3133,,10,188.20695236482035,-108.59484949966075,-55.11852553673439,-143.49551812950867,"(1.0, 0.6462543884729001, 0)",,,,,,
HR5177,,206.305,55.8794,6.5,0.47,0.024,3.6007024433919814,0.9752785833110436,29.2507,,5,34.18721603243684,-17.191071953375435,-8.49824358607366,28.3021667208384,"(0.2148057702126096, 1.0, 1.0)",,,,,,
HR5178,,206.8062,-9.7092,6.05,1.42,,3.6094421600329243,-0.14469745255123062,5.8968,,5,169.58350291683627,-149.77830894764702,-75.6775067678774,-24.45276261950133,"(1.0, 0.5224286748623979, 0)",,,,,,
HR5179,,206.5562,41.0886,5.87,0.21,0.012,3.605089968278153,0.7171338792861387,19.2182,,10,52.03400942856251,-35.0799622040834,-17.53339119870445,34.19816635501099,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR518,,26.95,46.2297,6.32,0.43,,0.47036728557112134,0.8068613301891526,18.4995,,5,54.05551501391929,33.33298724795999,16.947425354364,39.0345416061935,"(0, 0.9694779289993452, 1.0)",,,,,,
HR5180,,206.5792,38.5039,5.94,0.94,,3.605491110035807,0.6720150034713898,8.7255,,10,114.60661280155864,-80.20892660226693,-40.129616711896745,71.349966038638,"(1.0, 0.8697328184492443, 0)",,,,,,
HR5181,87    Vir,206.8558,-17.86,5.43,1.62,,3.610314735320578,-0.2816989601285505,5.1463,,10,194.31436177447873,-166.52390053685554,-84.3209224610127,-54.017069312749,"(1.0, 0.15188381672690468, 0)",,,,Virgo,Vir,
HR5182,3    Boo,206.6804,25.7022,5.95,0.49,,3.6072554694582473,0.4485886691535703,10.5423,,10,94.85596122288305,-76.37033141806398,-38.37773752618589,41.138487101294174,"(0.33175919842597956, 1.0, 1.0)",,,,Boötes,Boo,
HR5183,,206.7379,6.3506,6.33,0.63,0.026,3.608258975421039,0.11083493358864668,31.7806,,5,31.465736959025318,-27.928777167019295,-14.069934407842519,3.4803669474012353,"(1.0, 1.0, 0.9406367674994442)",,,,,,
HR5184,,205.6638,78.0644,5.91,1.01,0.034,3.5895024347844147,1.3624814873073778,9.6277,,10,103.86696718842505,-19.36188345964499,-9.302992094161674,101.62144793257208,"(1.0, 0.7617850537660638, 0)",,,,,,
HR5185,4Tau Boo,206.8154,17.4567,4.5,0.48,0.059,3.609612740663654,0.30468023459278176,64.047,,15,15.61353381110747,-13.292722097941413,-6.719173368008426,4.683875163595046,"(0.27373884515137525, 1.0, 1.0)",,,,Boötes,Boo,
HR5186,,206.7492,38.5428,5.5,1.03,,3.608451848183217,0.6726969457601945,10.9069,,10,91.68508008691745,-64.03688815795405,-32.27593337295863,57.12875799887903,"(1.0, 0.7324028861411398, 0)",,,,,,
HR5187,84    UMa,206.6487,54.4328,5.7,-0.08,,3.606697940139658,0.9500294651521655,10.7417,,10,93.09513391735014,-48.397553665341775,-24.287026249031364,75.72662090888898,"(0, 2.220446049250313e-16, 1.0)",,,,Ursa Major,UMa,
HR5188,,208.9113,-82.6661,5.95,1.46,,3.646201930213537,-1.4195427625825228,3.585,,10,278.9400278940028,-36.7915139559836,-20.320046590033925,-275.75536145089285,"(1.0, 0.4433500703158944, 0)",,,,,,
HR5189,,207.2296,-35.7039,6.53,0.57,0.039,3.6168360062479468,-0.5985749726930357,33.3378,,5,29.995980538607824,-22.034681222366242,-11.338603294082946,-16.9017084118929,"(0.765566297806898, 1.0, 1.0)",,,,,,
HR519,,26.5242,-50.8164,5.49,1.6,-0.023,0.4629460665163581,-0.8584182980315312,4.73,,10,211.41649048625789,123.64358175847951,61.713402349121424,-160.00204095559408,"(1.0, 0.18630240946715898, 0)",,,,,,
HR5190,Nu  Cen,207.3763,-41.6878,3.41,-0.22,,3.6193966395200756,-0.7035822085768108,7.47,,20,133.86880856760374,-90.64678450481415,-46.938973123273875,-86.60687714252312,"(0, 2.220446049250313e-16, 1.0)",,,,Centaurus,Cen,
HR5191,85Eta UMa,206.885,49.3133,1.86,-0.19,0.035,3.610827168973158,0.8606788692169296,31.38,Alkaid,50,31.86743148502231,-18.529622970750907,-9.394579422259289,24.164605096985838,"(0, 2.220446049250313e-16, 1.0)",,,,Ursa Major,UMa,Big Dipper
HR5192,2    Cen,207.3613,-34.4508,4.19,1.5,0.031,3.619138148490667,-0.58554446338164,15.8468,,15,63.10422293459878,-46.70810472633836,-24.171213267851744,-34.874752389271215,"(1.0, 0.3668831168831167, 0)",,,,Centaurus,Cen,
HR5193,Mu  Cen,207.4042,-42.4739,3.04,-0.17,,3.6198847637950395,-0.7247701298442156,6.45,,20,155.03875968992247,-103.04493759609205,-53.42282165152364,-102.7850182117828,"(0, 2.220446049250313e-16, 1.0)",,,,Centaurus,Cen,
HR5194,,207.9475,-69.4014,5.75,1.73,,3.6293710303309403,-1.1972739101801881,3.3831,,10,295.5868877656587,-95.2799320815798,-50.549609169067764,-275.20552279046314,"(1.0, 0.0, 0)",,,,,,
HR5195,,207.1613,31.1903,5.62,1.01,,3.6156484561432474,0.5443718014004566,10.9609,,10,91.23338411991715,-69.43927978454002,-35.62782077848263,47.248017816126875,"(1.0, 0.7617850537660638, 0)",,,,,,
HR5196,89    Vir,207.4679,-18.1342,4.97,1.06,0.046,3.6209969941832965,-0.3118175701442495,14.1268,,15,70.78743947673925,-59.77882374737147,-31.07625911424767,-21.716812347070153,"(1.0, 0.6894678503212986, 0)",,,,Virgo,Vir,
HR5197,,207.5271,-29.0814,6.18,-0.03,,3.622031512325885,-0.5047261206392525,9.5329,,5,104.89987307115358,-81.42489238155697,-42.436111563557965,-50.72619349370952,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5198,,207.5808,-39.9011,6.44,0.99,,3.6229687211406763,-0.6649554622425695,8.4249,,5,118.69577086968393,-82.79206318027997,-43.247355686888774,-73.23814936761283,"(1.0, 0.7917979887087574, 0)",,,,,,
HR5199,,207.2383,39.5428,7.4,0.5,-0.006,3.6169797330993902,0.6901476621038249,2.1711,,5,460.59601123854264,-315.804572739251,-162.5640871488621,293.2389383681709,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR52,,3.7792,31.5358,6.45,0.5,,0.06595531510199894,0.5504022487024453,3.5637,,5,280.6072340544939,238.64552213395848,15.762803851223351,146.7660334814283,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR520,,26.5263,-53.5219,5.04,0.04,0.023,0.4629677099822563,-0.9159132617427385,16.0575,,10,62.276194924490106,33.93745659799273,16.939895541943887,-49.39244307543895,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5200,5Ups Boo,207.3692,15.7978,4.07,1.52,0.011,3.6192777279256263,0.2757254509582805,13.4228,,15,74.50010430014602,-63.66165222618644,-32.95585659353299,20.28228519549052,"(1.0, 0.329587661830293, 0)",,,,Boötes,Boo,
HR5201,6    Boo,207.4283,21.2642,4.91,1.43,,3.62030917984767,0.3711285804017166,4.7492,,15,210.5617788259075,-174.16801816988317,-90.38982113052022,76.36389451238189,"(1.0, 0.5024066525898354, 0)",,,,Boötes,Boo,
HR5202,,207.6438,-19.8972,6.53,0.51,,3.624073947863275,-0.315941214483813,11.7833,,5,84.86586949326589,-71.45713377808187,-37.42701317257348,-26.368779305257195,"(0.44514925140664874, 1.0, 1.0)",,,,,,
HR5203,,205.5963,82.7525,5.98,1.01,,3.588337559232198,1.4443021847746251,8.8109,,10,113.49578363163809,-12.913072794103499,-6.185965024243383,112.58898387450093,"(1.0, 0.7617850537660638, 0)",,,,,,
HR5204,,207.4375,36.6328,6.38,0.5,,3.6204619862298224,0.6393634733904902,15.3494,,5,65.14912635021565,-46.39988711096904,-24.089641462085353,38.87349115417692,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR5205,,207.6029,5.4972,6.01,0.9,,3.623352884300634,0.09594461227104559,6.1392,,5,162.88767266093302,-143.68403522784283,-75.12522865922368,15.60422841535764,"(1.0, 0.9352598957969087, 0)",,,,,,
HR5206,,207.9467,-46.8992,5.77,-0.16,,3.629355131046076,-0.7871667651279975,3.0685,,10,325.89212970506765,-203.2070610053279,-107.80489460743567,-230.84773176265188,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5207,,208.02,-52.8117,5.25,-0.09,-0.001,3.630638440866187,-0.893407348601168,10.7449,,10,93.0674087241389,-51.493518302812355,-27.402949339041175,-72.51922853247818,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5208,,207.9025,-36.4333,6.35,0.48,,3.628575531608917,-0.620756368019377,16.1018,,5,62.104857841980404,-44.645660585794886,-23.640719286147334,-36.12332695176591,"(0.27373884515137525, 1.0, 1.0)",,,,,,
HR5209,,207.835,-24.3908,6.45,0.69,0.062,3.627400815317706,-0.41206330105872085,53.8785,,5,18.560279146598365,-15.039004233337417,-7.940830329851458,-7.433406173607398,"(1.0, 1.0, 0.6701412780166593)",,,,,,
HR521,,27.1621,37.9528,5.94,0.97,,0.47406961638366524,0.6624025463618004,8.6049,,10,116.21285546607164,81.53000739198937,41.83273925242371,71.47242543022409,"(1.0, 0.8224630841659064, 0)",,,,,,
HR5210,3    Cen,207.9567,-32.9944,4.56,-0.13,0.017,3.6295286337076655,-0.5411553009498018,9.49,,15,105.3740779768177,-79.77775881366239,-42.341233267253536,-54.28098629853361,"(0, 2.220446049250313e-16, 1.0)",,,,Centaurus,Cen,
HR5211,3    Cen,207.9588,-32.9947,6.06,-0.04,0.017,3.6295721804489416,-0.5411449809574642,10.2148,,5,97.89716881387791,-74.11580531413588,-39.340345827599386,-50.428565858795764,"(0, 2.220446049250313e-16, 1.0)",,,,Centaurus,Cen,
HR5212,,208.0038,-31.6194,6.12,0.48,0.016,3.6303562002057506,-0.5302456067727145,19.5655,,5,51.110372850169945,-38.92948673063643,-20.702738595283584,-25.84882764126735,"(0.27373884515137525, 1.0, 1.0)",,,,,,
HR5213,,207.4396,61.4892,5.96,0.96,,3.6205049610656816,1.0731908680045128,9.0169,,10,110.90286018476417,-46.98093131187992,-24.393868095719935,97.45345396423048,"(1.0, 0.838047151109119, 0)",,,,,,
HR5214,,207.7688,34.7725,6.65,0.12,,3.626251179961697,0.6068949002783076,10.9531,,5,91.29835389067937,-66.35774034988255,-34.9404316621277,52.069241919481435,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5215,,207.7883,34.6644,5.87,1.62,0.014,3.6265917072898146,0.6050078830421548,4.0973,,10,244.0631635467259,-177.5909495761836,-93.58713658244868,138.81545409414392,"(1.0, 0.15188381672690468, 0)",,,,,,
HR5216,,207.6154,58.5394,6.46,0.09,,3.6235757752196256,1.0217062616617985,11.7452,,5,85.14116404999488,-39.373853975342634,-20.597804515472102,72.62539423685722,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5217,,208.4296,-53.3736,5.89,0.01,,3.6377820131266274,-0.9185088193081267,3.5055,,10,285.2660105548424,-152.27580799571618,-82.43676729584638,-226.7001422031705,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5218,,208.7038,-67.6525,5.71,1.49,,3.642582897996816,-1.1579892807757473,3.4823,,10,287.1665278695115,-101.04810894168148,-55.332829441975385,-263.0440502917454,"(1.0, 0.3857623438273265, 0)",,,,,,
HR5219,,207.9479,34.4442,4.74,1.66,0.026,3.62937402537394,0.6011653830244515,5.43,,15,184.1620626151013,-134.1618657661694,-71.1784611243857,104.16278487422058,"(1.0, 0.08463640279679395, 0)",,,,,,
HR522,4    Ari,27.0454,16.9556,5.84,-0.03,,0.47203329104187697,0.29592958010857595,12.0473,,10,83.006150755771,70.71547443347455,36.10212260971816,24.207013074959647,"(0, 2.220446049250313e-16, 1.0)",,,,Aries,Ari,
HR5220,,208.0767,12.1653,6.04,0.04,,3.6316233955268897,0.21232171360269808,9.891,,5,101.1020119300374,-87.20102201617473,-46.515434977900924,21.305231386978807,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5221,4    Cen,208.3021,-31.9278,4.73,-0.14,,3.6355599774375777,-0.5248620527055328,4.8225,,15,207.36132711249354,-157.99749983172492,-85.08086671350283,-103.9074402921071,"(0, 2.220446049250313e-16, 1.0)",,,,Centaurus,Cen,
HR5222,,208.3867,-35.6642,5.54,0.44,0.009,3.637030570068764,-0.5992717916789068,19.13,,10,52.273915316257195,-37.97487202864008,-20.521376080479516,-29.48464754178284,"(0.03229809504226766, 1.0, 1.0)",,,,,,
HR5223,,208.4871,-47.1281,6.1,-0.07,,3.6388107604207724,-0.8180678636261118,1.4567,,5,686.4831468387451,-412.47580118950964,-223.84889422566903,-501.01346975968966,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5224,,208.4675,-35.3144,6.19,1.02,,3.6384341727142107,-0.6053786415892111,15.6261,,5,63.99549471717191,-46.260167544717675,-25.08265246116287,-36.41813817787431,"(1.0, 0.7470164233690257, 0)",,,,,,
HR5225,7    Boo,208.3038,17.9328,5.7,0.84,,3.635588469627995,0.31298760290494687,5.3058,,10,188.47299182027217,-157.87844022493837,-85.02255650364306,58.031298825804086,"(1.0, 1.0, 0.07867375331951615)",,,,Boötes,Boo,
HR5226,10    Dra,207.8579,64.7233,4.65,1.58,0.014,3.6278078858255727,1.1296341675315735,8.78,,15,113.89521640091117,-42.99609727665297,-22.72500129765183,102.99043768238245,"(1.0, 0.2212682859800435, 0)",,,,Draco,Dra,
HR5227,,207.7467,68.3153,6.4,1.17,0.025,3.6258574277781728,1.1923268973551813,9.9142,,5,100.86542534949871,-32.98428137253168,-17.351170759494483,93.72730704841476,"(1.0, 0.5427790002751999, 0)",,,,,,
HR5228,,208.5692,-28.5697,6.04,1.13,,3.6402216258820155,-0.4787505241826203,15.6498,,5,63.89858017354854,-49.808923538069735,-27.122135108853858,-29.43619322044225,"(1.0, 0.5942684168786297, 0)",,,,,,
HR5229,,208.2929,28.6481,5.9,0.2,,3.63539587773425,0.500004229392477,13.5993,,10,73.53319656158773,-56.82217227871126,-30.58642942626824,35.253965295346106,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR523,,27.1733,32.6903,5.79,0.55,0.038,0.474261422134849,0.5705517788684741,36.0886,,10,27.709581419063085,20.746595171996667,10.650027160953975,14.965848210506255,"(0.6619004120845953, 1.0, 1.0)",,,,,,
HR5230,,208.8008,-52.1611,5.71,-0.08,,3.644257824070002,-0.904764346704692,8.3224,,10,120.15764683264442,-65.05831317914439,-35.766986853475316,-94.47750330140077,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5231,Zet Cen,208.885,-47.2883,2.55,-0.22,,3.6457299644669066,-0.8152716639335426,8.54,,25,117.09601873536302,-70.3006356177873,-38.78393036023499,-85.2355851814254,"(0, 2.220446049250313e-16, 1.0)",,,,Centaurus,Cen,
HR5232,90    Vir,208.6754,-1.5031,5.15,1.08,0.027,3.64207637101967,-0.00867214449515515,13.0011,,10,76.9165685980417,-67.48025643175923,-36.90702638798837,-0.6670232361787682,"(1.0, 0.6615751098584507, 0)",,,,Virgo,Vir,
HR5233,,208.7425,-8.0589,6.19,0.53,0.02,3.6432440098373724,-0.13859931328155234,30.23,,5,33.079722130334105,-28.725824418076193,-15.754638918490581,-4.570161952267682,"(0.5551438899087882, 1.0, 1.0)",,,,,,
HR5234,,209.0825,-54.1319,6.14,0.07,0.012,3.649190047711283,-0.9401666204155461,7.15,,5,139.86013986013987,-72.07090024624213,-40.086454861836636,-112.95893145742852,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5235,8Eta Boo,208.6712,18.3978,2.68,0.58,0.108,3.6419988337713574,0.32110080146516684,87.75,Muphrid,25,11.396011396011398,-9.487671925224229,-5.188143734950402,3.5967098524663483,"(0.8162838444694361, 1.0, 1.0)",,,,Boötes,Boo,
HR5236,,209.1375,-54.7044,6.0,0.78,,3.65013386334185,-0.9301791237857422,24.8068,,5,40.31152748439944,-21.044878356816334,-11.731363396202301,-32.318840572312304,"(1.0, 1.0, 0.3021358126529844)",,,,,,
HR5237,,208.9354,-31.285,6.51,0.9,,3.646606328731315,-0.5360787188856877,6.7285,,5,148.62153526045924,-111.82250059315422,-61.81887917479969,-75.91123290950732,"(1.0, 0.9352598957969087, 0)",,,,,,
HR5238,86    UMa,208.4625,53.7286,5.7,-0.05,0.012,3.638358011568929,0.9377423061025316,6.8659,,10,145.64732955621258,-75.75133975613272,-41.065549299118636,117.42444291019055,"(0, 2.220446049250313e-16, 1.0)",,,,Ursa Major,UMa,
HR5239,,209.0813,-46.5925,5.83,1.14,0.025,3.6491763103699513,-0.792502540688398,10.7865,,10,92.7084781903305,-56.881297327600976,-31.636843887808467,-66.01886133155035,"(1.0, 0.581205765583964, 0)",,,,,,
HR524,,26.82,-41.76,6.18,1.54,,0.4680902797523907,-0.7023218223822577,5.2171,,5,191.6773686530831,130.57687143990742,66.0151924312375,-123.82200396941771,"(1.0, 0.2928966361857635, 0)",,,,,,
HR5240,,210.1367,-78.59,6.09,0.03,,3.667577543977381,-1.3510597093336518,4.2166,,5,237.15789972963998,-44.7064463505089,-25.953708269915527,-231.45541273844336,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR5241,,209.4121,-63.6867,4.71,1.11,0.033,3.654929153312506,-1.0875722821596665,15.2855,,15,65.4214778711851,-26.479335347991892,-14.927655223573923,-57.930818015151964,"(1.0, 0.6207861824697847, 0)",,,,,,
